episode,step,s0,s1,s2,s3,a,r,s_0,s_1,s_2,s_3,p0,p1
52,11,0.049,0.208,-0.075,-0.469,0,1.0,0.053,0.012,-0.085,-0.141,0.07,0.4
52,12,0.053,0.012,-0.085,-0.141,1,1.0,0.053,0.211,-0.088,-0.53,0.07,0.4
52,13,0.053,0.211,-0.088,-0.53,1,1.0,0.058,0.41,-0.098,-0.921,0.07,0.4
52,14,0.058,0.41,-0.098,-0.921,1,1.0,0.066,0.61,-0.117,-1.314,0.07,0.4
52,15,0.066,0.61,-0.117,-1.314,1,1.0,0.078,0.81,-0.143,-1.714,0.07,0.4
52,16,0.078,0.81,-0.143,-1.714,1,1.0,0.094,1.01,-0.177,-2.122,0.07,0.4
52,17,0.094,1.01,-0.177,-2.122,1,1.0,0.114,1.209,-0.22,-2.541,0.07,0.4
53,0,-0.049,0.022,-0.017,0.043,1,1.0,-0.048,0.225,-0.016,-0.421,0.84,0.7
53,1,-0.048,0.225,-0.016,-0.421,1,1.0,-0.044,0.428,-0.024,-0.884,0.84,0.7
53,2,-0.044,0.428,-0.024,-0.884,0,1.0,-0.035,0.226,-0.042,-0.441,0.84,0.7
53,3,-0.035,0.226,-0.042,-0.441,0,1.0,-0.031,0.024,-0.051,-0.007,0.84,0.7
53,4,-0.031,0.024,-0.051,-0.007,1,1.0,-0.03,0.228,-0.051,-0.486,0.84,0.7
53,5,-0.03,0.228,-0.051,-0.486,0,1.0,-0.026,0.026,-0.061,-0.057,0.84,0.7
53,6,-0.026,0.026,-0.061,-0.057,1,1.0,-0.025,0.23,-0.062,-0.539,0.84,0.7
53,7,-0.025,0.23,-0.062,-0.539,1,1.0,-0.021,0.434,-0.073,-1.022,0.84,0.7
53,8,-0.021,0.434,-0.073,-1.022,1,1.0,-0.012,0.638,-0.093,-1.509,0.84,0.7
53,9,-0.012,0.638,-0.093,-1.509,0,1.0,0.001,0.437,-0.123,-1.105,0.84,0.7
53,10,0.001,0.437,-0.123,-1.105,1,1.0,0.009,0.642,-0.145,-1.608,0.84,0.7
53,11,0.009,0.642,-0.145,-1.608,1,1.0,0.022,0.846,-0.178,-2.115,0.84,0.7
53,12,0.022,0.846,-0.178,-2.115,0,1.0,0.039,0.648,-0.22,-1.766,0.84,0.7
54,0,-0.028,0.002,-0.042,0.008,0,1.0,-0.028,-0.195,-0.042,0.34,0.03,0.4
54,1,-0.028,-0.195,-0.042,0.34,1,1.0,-0.032,0.003,-0.035,-0.024,0.03,0.4
54,2,-0.032,0.003,-0.035,-0.024,0,1.0,-0.032,-0.194,-0.036,0.311,0.03,0.4
54,3,-0.032,-0.194,-0.036,0.311,1,1.0,-0.035,0.004,-0.029,-0.05,0.03,0.4
54,4,-0.035,0.004,-0.029,-0.05,1,1.0,-0.035,0.203,-0.03,-0.409,0.03,0.4
54,5,-0.035,0.203,-0.03,-0.409,0,1.0,-0.031,0.005,-0.039,-0.073,0.03,0.4
54,6,-0.031,0.005,-0.039,-0.073,1,1.0,-0.031,0.204,-0.04,-0.435,0.03,0.4
54,7,-0.031,0.204,-0.04,-0.435,0,1.0,-0.027,0.007,-0.049,-0.102,0.03,0.4
54,8,-0.027,0.007,-0.049,-0.102,1,1.0,-0.027,0.205,-0.051,-0.468,0.03,0.4
54,9,-0.027,0.205,-0.051,-0.468,0,1.0,-0.023,0.009,-0.06,-0.139,0.03,0.4
54,10,-0.023,0.009,-0.06,-0.139,0,1.0,-0.023,-0.188,-0.063,0.186,0.03,0.4
54,11,-0.023,-0.188,-0.063,0.186,1,1.0,-0.026,0.011,-0.059,-0.185,0.03,0.4
54,12,-0.026,0.011,-0.059,-0.185,1,1.0,-0.026,0.209,-0.063,-0.555,0.03,0.4
54,13,-0.026,0.209,-0.063,-0.555,1,1.0,-0.022,0.408,-0.074,-0.926,0.03,0.4
54,14,-0.022,0.408,-0.074,-0.926,0,1.0,-0.014,0.211,-0.092,-0.606,0.03,0.4
54,15,-0.014,0.211,-0.092,-0.606,0,1.0,-0.01,0.015,-0.105,-0.294,0.03,0.4
54,16,-0.01,0.015,-0.105,-0.294,1,1.0,-0.009,0.215,-0.11,-0.68,0.03,0.4
54,17,-0.009,0.215,-0.11,-0.68,1,1.0,-0.005,0.414,-0.124,-1.067,0.03,0.4
54,18,-0.005,0.414,-0.124,-1.067,0,1.0,0.003,0.219,-0.145,-0.768,0.03,0.4
54,19,0.003,0.219,-0.145,-0.768,0,1.0,0.008,0.024,-0.161,-0.478,0.03,0.4
54,20,0.008,0.024,-0.161,-0.478,1,1.0,0.008,0.223,-0.17,-0.881,0.03,0.4
54,21,0.008,0.223,-0.17,-0.881,1,1.0,0.013,0.423,-0.188,-1.287,0.03,0.4
54,22,0.013,0.423,-0.188,-1.287,1,1.0,0.021,0.623,-0.214,-1.698,0.03,0.4
55,0,0.033,0.037,-0.028,-0.027,1,1.0,0.034,0.227,-0.029,-0.208,0.33,1.0
55,1,0.034,0.227,-0.029,-0.208,1,1.0,0.039,0.417,-0.033,-0.389,0.33,1.0
55,2,0.039,0.417,-0.033,-0.389,1,1.0,0.047,0.607,-0.041,-0.571,0.33,1.0
55,3,0.047,0.607,-0.041,-0.571,1,1.0,0.059,0.797,-0.052,-0.755,0.33,1.0
55,4,0.059,0.797,-0.052,-0.755,1,1.0,0.075,0.988,-0.067,-0.94,0.33,1.0
55,5,0.075,0.988,-0.067,-0.94,1,1.0,0.095,1.178,-0.086,-1.128,0.33,1.0
55,6,0.095,1.178,-0.086,-1.128,0,1.0,0.118,0.989,-0.109,-0.97,0.33,1.0
55,7,0.118,0.989,-0.109,-0.97,0,1.0,0.138,0.8,-0.128,-0.816,0.33,1.0
55,8,0.138,0.8,-0.128,-0.816,0,1.0,0.154,0.611,-0.144,-0.666,0.33,1.0
55,9,0.154,0.611,-0.144,-0.666,1,1.0,0.166,0.802,-0.158,-0.866,0.33,1.0
55,10,0.166,0.802,-0.158,-0.866,0,1.0,0.182,0.614,-0.175,-0.723,0.33,1.0
55,11,0.182,0.614,-0.175,-0.723,0,1.0,0.195,0.426,-0.189,-0.584,0.33,1.0
55,12,0.195,0.426,-0.189,-0.584,0,1.0,0.203,0.238,-0.201,-0.448,0.33,1.0
55,13,0.203,0.238,-0.201,-0.448,0,1.0,0.208,0.05,-0.21,-0.315,0.33,1.0
56,0,0.023,-0.048,0.048,0.022,1,1.0,0.022,0.143,0.049,-0.178,0.42,0.9
56,1,0.022,0.143,0.049,-0.178,1,1.0,0.024,0.334,0.045,-0.379,0.42,0.9
56,2,0.024,0.334,0.045,-0.379,1,1.0,0.031,0.525,0.037,-0.581,0.42,0.9
56,3,0.031,0.525,0.037,-0.581,0,1.0,0.042,0.333,0.026,-0.36,0.42,0.9
56,4,0.042,0.333,0.026,-0.36,0,1.0,0.048,0.141,0.019,-0.142,0.42,0.9
56,5,0.048,0.141,0.019,-0.142,1,1.0,0.051,0.332,0.016,-0.35,0.42,0.9
56,6,0.051,0.332,0.016,-0.35,0,1.0,0.058,0.141,0.009,-0.134,0.42,0.9
56,7,0.058,0.141,0.009,-0.134,1,1.0,0.061,0.332,0.006,-0.345,0.42,0.9
56,8,0.061,0.332,0.006,-0.345,0,1.0,0.067,0.14,-0.001,-0.131,0.42,0.9
56,9,0.067,0.14,-0.001,-0.131,0,1.0,0.07,-0.051,-0.003,0.081,0.42,0.9
56,10,0.07,-0.051,-0.003,0.081,1,1.0,0.069,0.141,-0.002,-0.132,0.42,0.9
56,11,0.069,0.141,-0.002,-0.132,1,1.0,0.072,0.332,-0.005,-0.345,0.42,0.9
56,12,0.072,0.332,-0.005,-0.345,0,1.0,0.078,0.141,-0.011,-0.133,0.42,0.9
56,13,0.078,0.141,-0.011,-0.133,1,1.0,0.081,0.332,-0.014,-0.348,0.42,0.9
56,14,0.081,0.332,-0.014,-0.348,1,1.0,0.088,0.524,-0.021,-0.564,0.42,0.9
56,15,0.088,0.524,-0.021,-0.564,1,1.0,0.098,0.715,-0.032,-0.781,0.42,0.9
56,16,0.098,0.715,-0.032,-0.781,1,1.0,0.113,0.907,-0.048,-1.0,0.42,0.9
56,17,0.113,0.907,-0.048,-1.0,1,1.0,0.131,1.099,-0.068,-1.223,0.42,0.9
56,18,0.131,1.099,-0.068,-1.223,1,1.0,0.153,1.291,-0.092,-1.45,0.42,0.9
56,19,0.153,1.291,-0.092,-1.45,1,1.0,0.179,1.483,-0.121,-1.681,0.42,0.9
56,20,0.179,1.483,-0.121,-1.681,0,1.0,0.208,1.293,-0.155,-1.499,0.42,0.9
56,21,0.208,1.293,-0.155,-1.499,0,1.0,0.234,1.103,-0.185,-1.326,0.42,0.9
56,22,0.234,1.103,-0.185,-1.326,1,1.0,0.256,1.296,-0.212,-1.573,0.42,0.9
57,0,0.018,-0.003,0.034,-0.016,1,1.0,0.018,0.183,0.034,-0.101,0.14,1.7
57,1,0.018,0.183,0.034,-0.101,1,1.0,0.022,0.368,0.032,-0.187,0.14,1.7
57,2,0.022,0.368,0.032,-0.187,1,1.0,0.029,0.554,0.028,-0.272,0.14,1.7
57,3,0.029,0.554,0.028,-0.272,0,1.0,0.04,0.368,0.023,-0.181,0.14,1.7
57,4,0.04,0.368,0.023,-0.181,0,1.0,0.048,0.182,0.019,-0.09,0.14,1.7
57,5,0.048,0.182,0.019,-0.09,0,1.0,0.051,-0.004,0.017,0.0,0.14,1.7
57,6,0.051,-0.004,0.017,0.0,0,1.0,0.051,-0.19,0.017,0.091,0.14,1.7
57,7,0.051,-0.19,0.017,0.091,1,1.0,0.048,-0.004,0.019,0.004,0.14,1.7
57,8,0.048,-0.004,0.019,0.004,0,1.0,0.047,-0.19,0.019,0.094,0.14,1.7
57,9,0.047,-0.19,0.019,0.094,1,1.0,0.044,-0.004,0.021,0.007,0.14,1.7
57,10,0.044,-0.004,0.021,0.007,1,1.0,0.044,0.182,0.021,-0.079,0.14,1.7
57,11,0.044,0.182,0.021,-0.079,0,1.0,0.047,-0.004,0.02,0.011,0.14,1.7
57,12,0.047,-0.004,0.02,0.011,1,1.0,0.047,0.181,0.02,-0.076,0.14,1.7
57,13,0.047,0.181,0.02,-0.076,1,1.0,0.051,0.367,0.018,-0.162,0.14,1.7
57,14,0.051,0.367,0.018,-0.162,0,1.0,0.058,0.181,0.015,-0.072,0.14,1.7
57,15,0.058,0.181,0.015,-0.072,0,1.0,0.062,-0.005,0.014,0.018,0.14,1.7
57,16,0.062,-0.005,0.014,0.018,1,1.0,0.062,0.181,0.014,-0.069,0.14,1.7
57,17,0.062,0.181,0.014,-0.069,0,1.0,0.065,-0.005,0.013,0.021,0.14,1.7
57,18,0.065,-0.005,0.013,0.021,1,1.0,0.065,0.181,0.013,-0.067,0.14,1.7
57,19,0.065,0.181,0.013,-0.067,0,1.0,0.069,-0.005,0.012,0.023,0.14,1.7
57,20,0.069,-0.005,0.012,0.023,0,1.0,0.069,-0.191,0.012,0.113,0.14,1.7
57,21,0.069,-0.191,0.012,0.113,1,1.0,0.065,-0.005,0.014,0.025,0.14,1.7
57,22,0.065,-0.005,0.014,0.025,0,1.0,0.065,-0.191,0.015,0.116,0.14,1.7
57,23,0.065,-0.191,0.015,0.116,0,1.0,0.061,-0.377,0.017,0.206,0.14,1.7
57,24,0.061,-0.377,0.017,0.206,0,1.0,0.053,-0.563,0.021,0.296,0.14,1.7
57,25,0.053,-0.563,0.021,0.296,0,1.0,0.042,-0.749,0.027,0.387,0.14,1.7
57,26,0.042,-0.749,0.027,0.387,0,1.0,0.027,-0.935,0.035,0.478,0.14,1.7
57,27,0.027,-0.935,0.035,0.478,1,1.0,0.008,-0.749,0.044,0.393,0.14,1.7
57,28,0.008,-0.749,0.044,0.393,0,1.0,-0.006,-0.935,0.052,0.485,0.14,1.7
57,29,-0.006,-0.935,0.052,0.485,0,1.0,-0.025,-1.121,0.062,0.579,0.14,1.7
57,30,-0.025,-1.121,0.062,0.579,0,1.0,-0.048,-1.307,0.074,0.673,0.14,1.7
57,31,-0.048,-1.307,0.074,0.673,0,1.0,-0.074,-1.493,0.087,0.769,0.14,1.7
57,32,-0.074,-1.493,0.087,0.769,0,1.0,-0.104,-1.679,0.102,0.865,0.14,1.7
57,33,-0.104,-1.679,0.102,0.865,0,1.0,-0.137,-1.866,0.12,0.963,0.14,1.7
57,34,-0.137,-1.866,0.12,0.963,0,1.0,-0.175,-2.052,0.139,1.062,0.14,1.7
57,35,-0.175,-2.052,0.139,1.062,0,1.0,-0.216,-2.238,0.16,1.163,0.14,1.7
57,36,-0.216,-2.238,0.16,1.163,0,1.0,-0.26,-2.424,0.184,1.266,0.14,1.7
57,37,-0.26,-2.424,0.184,1.266,1,1.0,-0.309,-2.239,0.209,1.196,0.14,1.7
57,38,-0.309,-2.239,0.209,1.196,1,1.0,-0.354,-2.054,0.233,1.129,0.14,1.7
58,0,-0.019,0.038,-0.026,-0.029,0,1.0,-0.018,-0.15,-0.026,0.106,0.36,1.3
58,1,-0.018,-0.15,-0.026,0.106,0,1.0,-0.021,-0.338,-0.024,0.241,0.36,1.3
58,2,-0.021,-0.338,-0.024,0.241,0,1.0,-0.028,-0.526,-0.019,0.376,0.36,1.3
58,3,-0.028,-0.526,-0.019,0.376,0,1.0,-0.039,-0.714,-0.012,0.512,0.36,1.3
58,4,-0.039,-0.714,-0.012,0.512,0,1.0,-0.053,-0.902,-0.002,0.65,0.36,1.3
58,5,-0.053,-0.902,-0.002,0.65,0,1.0,-0.071,-1.09,0.011,0.788,0.36,1.3
58,6,-0.071,-1.09,0.011,0.788,0,1.0,-0.093,-1.278,0.027,0.929,0.36,1.3
58,7,-0.093,-1.278,0.027,0.929,0,1.0,-0.118,-1.467,0.046,1.072,0.36,1.3
58,8,-0.118,-1.467,0.046,1.072,0,1.0,-0.148,-1.655,0.067,1.218,0.36,1.3
58,9,-0.148,-1.655,0.067,1.218,1,1.0,-0.181,-1.467,0.092,1.089,0.36,1.3
58,10,-0.181,-1.467,0.092,1.089,1,1.0,-0.21,-1.28,0.113,0.965,0.36,1.3
58,11,-0.21,-1.28,0.113,0.965,0,1.0,-0.236,-1.468,0.133,1.119,0.36,1.3
58,12,-0.236,-1.468,0.133,1.119,1,1.0,-0.265,-1.281,0.155,1.002,0.36,1.3
58,13,-0.265,-1.281,0.155,1.002,0,1.0,-0.291,-1.47,0.175,1.161,0.36,1.3
58,14,-0.291,-1.47,0.175,1.161,1,1.0,-0.32,-1.283,0.198,1.051,0.36,1.3
58,15,-0.32,-1.283,0.198,1.051,0,1.0,-0.346,-1.472,0.219,1.214,0.36,1.3
59,0,0.009,0.033,-0.038,-0.012,0,1.0,0.009,-0.189,-0.039,0.853,0.36,0.2
59,1,0.009,-0.189,-0.039,0.853,0,1.0,0.006,-0.41,-0.021,1.718,0.36,0.2
59,2,0.006,-0.41,-0.021,1.718,1,1.0,-0.003,-0.186,0.013,0.794,0.36,0.2
59,3,-0.003,-0.186,0.013,0.794,0,1.0,-0.006,-0.409,0.029,1.71,0.36,0.2
59,4,-0.006,-0.409,0.029,1.71,0,1.0,-0.014,-0.633,0.063,2.641,0.36,0.2
59,5,-0.014,-0.633,0.063,2.641,0,1.0,-0.027,-0.858,0.116,3.601,0.36,0.2
59,6,-0.027,-0.858,0.116,3.601,0,1.0,-0.044,-1.084,0.188,4.6,0.36,0.2
59,7,-0.044,-1.084,0.188,4.6,1,1.0,-0.066,-0.867,0.28,3.884,0.36,0.2
60,0,-0.018,-0.047,-0.045,0.049,0,1.0,-0.019,-0.236,-0.044,0.208,0.55,1.3
60,1,-0.019,-0.236,-0.044,0.208,0,1.0,-0.023,-0.425,-0.039,0.368,0.55,1.3
60,2,-0.023,-0.425,-0.039,0.368,1,1.0,-0.032,-0.236,-0.032,0.193,0.55,1.3
60,3,-0.032,-0.236,-0.032,0.193,1,1.0,-0.036,-0.046,-0.028,0.02,0.55,1.3
60,4,-0.036,-0.046,-0.028,0.02,1,1.0,-0.037,0.144,-0.028,-0.153,0.55,1.3
60,5,-0.037,0.144,-0.028,-0.153,1,1.0,-0.035,0.333,-0.031,-0.325,0.55,1.3
60,6,-0.035,0.333,-0.031,-0.325,1,1.0,-0.028,0.523,-0.037,-0.499,0.55,1.3
60,7,-0.028,0.523,-0.037,-0.499,1,1.0,-0.017,0.713,-0.047,-0.673,0.55,1.3
60,8,-0.017,0.713,-0.047,-0.673,1,1.0,-0.003,0.903,-0.061,-0.849,0.55,1.3
60,9,-0.003,0.903,-0.061,-0.849,0,1.0,0.015,0.714,-0.078,-0.693,0.55,1.3
60,10,0.015,0.714,-0.078,-0.693,1,1.0,0.029,0.904,-0.092,-0.873,0.55,1.3
60,11,0.029,0.904,-0.092,-0.873,0,1.0,0.047,0.715,-0.109,-0.724,0.55,1.3
60,12,0.047,0.715,-0.109,-0.724,1,1.0,0.062,0.905,-0.124,-0.909,0.55,1.3
60,13,0.062,0.905,-0.124,-0.909,1,1.0,0.08,1.095,-0.142,-1.096,0.55,1.3
60,14,0.08,1.095,-0.142,-1.096,0,1.0,0.102,0.907,-0.164,-0.957,0.55,1.3
60,15,0.102,0.907,-0.164,-0.957,1,1.0,0.12,1.097,-0.183,-1.149,0.55,1.3
60,16,0.12,1.097,-0.183,-1.149,0,1.0,0.142,0.909,-0.206,-1.019,0.55,1.3
60,17,0.142,0.909,-0.206,-1.019,1,1.0,0.16,1.1,-0.226,-1.215,0.55,1.3
61,0,-0.013,0.027,0.017,0.021,0,1.0,-0.012,-0.171,0.018,0.389,0.36,0.0
61,1,-0.012,-0.171,0.018,0.389,0,1.0,-0.015,-0.37,0.025,0.757,0.36,0.0
61,2,-0.015,-0.37,0.025,0.757,0,1.0,-0.023,-0.569,0.04,1.128,0.36,0.0
61,3,-0.023,-0.569,0.04,1.128,1,1.0,-0.034,-0.371,0.063,0.783,0.36,0.0
61,4,-0.034,-0.371,0.063,0.783,1,1.0,-0.042,-0.174,0.079,0.447,0.36,0.0
61,5,-0.042,-0.174,0.079,0.447,0,1.0,-0.045,-0.373,0.088,0.837,0.36,0.0
61,6,-0.045,-0.373,0.088,0.837,0,1.0,-0.053,-0.573,0.104,1.23,0.36,0.0
61,7,-0.053,-0.573,0.104,1.23,0,1.0,-0.064,-0.773,0.129,1.629,0.36,0.0
61,8,-0.064,-0.773,0.129,1.629,0,1.0,-0.079,-0.972,0.162,2.034,0.36,0.0
61,9,-0.079,-0.972,0.162,2.034,0,1.0,-0.099,-1.172,0.202,2.449,0.36,0.0
61,10,-0.099,-1.172,0.202,2.449,0,1.0,-0.122,-1.372,0.251,2.874,0.36,0.0
62,0,0.011,0.025,0.028,-0.021,0,1.0,0.011,-0.164,0.028,0.138,0.03,0.9
62,1,0.011,-0.164,0.028,0.138,0,1.0,0.008,-0.353,0.03,0.297,0.03,0.9
62,2,0.008,-0.353,0.03,0.297,1,1.0,0.001,-0.165,0.036,0.148,0.03,0.9
62,3,0.001,-0.165,0.036,0.148,1,1.0,-0.002,0.024,0.039,-0.001,0.03,0.9
62,4,-0.002,0.024,0.039,-0.001,1,1.0,-0.002,0.212,0.039,-0.149,0.03,0.9
62,5,-0.002,0.212,0.039,-0.149,0,1.0,0.003,0.023,0.036,0.012,0.03,0.9
62,6,0.003,0.023,0.036,0.012,1,1.0,0.003,0.212,0.037,-0.136,0.03,0.9
62,7,0.003,0.212,0.037,-0.136,0,1.0,0.007,0.023,0.034,0.025,0.03,0.9
62,8,0.007,0.023,0.034,0.025,0,1.0,0.008,-0.166,0.034,0.185,0.03,0.9
62,9,0.008,-0.166,0.034,0.185,1,1.0,0.004,0.022,0.038,0.036,0.03,0.9
62,10,0.004,0.022,0.038,0.036,0,1.0,0.005,-0.167,0.039,0.197,0.03,0.9
62,11,0.005,-0.167,0.039,0.197,0,1.0,0.001,-0.356,0.043,0.358,0.03,0.9
62,12,0.001,-0.356,0.043,0.358,0,1.0,-0.006,-0.545,0.05,0.519,0.03,0.9
62,13,-0.006,-0.545,0.05,0.519,0,1.0,-0.017,-0.734,0.06,0.682,0.03,0.9
62,14,-0.017,-0.734,0.06,0.682,0,1.0,-0.031,-0.924,0.074,0.847,0.03,0.9
62,15,-0.031,-0.924,0.074,0.847,1,1.0,-0.05,-0.735,0.091,0.705,0.03,0.9
62,16,-0.05,-0.735,0.091,0.705,0,1.0,-0.064,-0.925,0.105,0.874,0.03,0.9
62,17,-0.064,-0.925,0.105,0.874,0,1.0,-0.083,-1.114,0.122,1.045,0.03,0.9
62,18,-0.083,-1.114,0.122,1.045,1,1.0,-0.105,-0.926,0.143,0.912,0.03,0.9
62,19,-0.105,-0.926,0.143,0.912,1,1.0,-0.124,-0.739,0.162,0.782,0.03,0.9
62,20,-0.124,-0.739,0.162,0.782,1,1.0,-0.139,-0.551,0.177,0.657,0.03,0.9
62,21,-0.139,-0.551,0.177,0.657,0,1.0,-0.15,-0.741,0.19,0.838,0.03,0.9
62,22,-0.15,-0.741,0.19,0.838,1,1.0,-0.164,-0.554,0.207,0.718,0.03,0.9
62,23,-0.164,-0.554,0.207,0.718,1,1.0,-0.175,-0.366,0.221,0.601,0.03,0.9
63,0,0.006,0.049,-0.03,0.001,0,1.0,0.007,-0.137,-0.03,0.089,0.1,1.6
63,1,0.007,-0.137,-0.03,0.089,0,1.0,0.004,-0.322,-0.029,0.177,0.1,1.6
63,2,0.004,-0.322,-0.029,0.177,1,1.0,-0.002,-0.136,-0.025,0.083,0.1,1.6
63,3,-0.002,-0.136,-0.025,0.083,0,1.0,-0.005,-0.322,-0.023,0.172,0.1,1.6
63,4,-0.005,-0.322,-0.023,0.172,1,1.0,-0.011,-0.136,-0.02,0.078,0.1,1.6
63,5,-0.011,-0.136,-0.02,0.078,1,1.0,-0.014,0.05,-0.018,-0.015,0.1,1.6
63,6,-0.014,0.05,-0.018,-0.015,0,1.0,-0.013,-0.136,-0.019,0.075,0.1,1.6
63,7,-0.013,-0.136,-0.019,0.075,0,1.0,-0.016,-0.322,-0.017,0.164,0.1,1.6
63,8,-0.016,-0.322,-0.017,0.164,0,1.0,-0.022,-0.508,-0.014,0.254,0.1,1.6
63,9,-0.022,-0.508,-0.014,0.254,1,1.0,-0.032,-0.322,-0.009,0.161,0.1,1.6
63,10,-0.032,-0.322,-0.009,0.161,1,1.0,-0.039,-0.136,-0.006,0.069,0.1,1.6
63,11,-0.039,-0.136,-0.006,0.069,0,1.0,-0.042,-0.322,-0.004,0.16,0.1,1.6
63,12,-0.042,-0.322,-0.004,0.16,1,1.0,-0.048,-0.136,-0.001,0.068,0.1,1.6
63,13,-0.048,-0.136,-0.001,0.068,0,1.0,-0.051,-0.322,0.0,0.159,0.1,1.6
63,14,-0.051,-0.322,0.0,0.159,1,1.0,-0.057,-0.136,0.004,0.068,0.1,1.6
63,15,-0.057,-0.136,0.004,0.068,1,1.0,-0.06,0.05,0.005,-0.023,0.1,1.6
63,16,-0.06,0.05,0.005,-0.023,1,1.0,-0.059,0.236,0.004,-0.114,0.1,1.6
63,17,-0.059,0.236,0.004,-0.114,1,1.0,-0.054,0.422,0.002,-0.205,0.1,1.6
63,18,-0.054,0.422,0.002,-0.205,0,1.0,-0.046,0.236,-0.002,-0.114,0.1,1.6
63,19,-0.046,0.236,-0.002,-0.114,0,1.0,-0.041,0.05,-0.004,-0.022,0.1,1.6
63,20,-0.041,0.05,-0.004,-0.022,1,1.0,-0.04,0.236,-0.005,-0.114,0.1,1.6
63,21,-0.04,0.236,-0.005,-0.114,1,1.0,-0.035,0.422,-0.007,-0.206,0.1,1.6
63,22,-0.035,0.422,-0.007,-0.206,1,1.0,-0.027,0.608,-0.011,-0.298,0.1,1.6
63,23,-0.027,0.608,-0.011,-0.298,0,1.0,-0.015,0.422,-0.017,-0.208,0.1,1.6
63,24,-0.015,0.422,-0.017,-0.208,0,1.0,-0.006,0.236,-0.021,-0.118,0.1,1.6
63,25,-0.006,0.236,-0.021,-0.118,0,1.0,-0.001,0.051,-0.024,-0.029,0.1,1.6
63,26,-0.001,0.051,-0.024,-0.029,0,1.0,-0.0,-0.135,-0.024,0.06,0.1,1.6
63,27,-0.0,-0.135,-0.024,0.06,1,1.0,-0.003,0.051,-0.023,-0.033,0.1,1.6
63,28,-0.003,0.051,-0.023,-0.033,1,1.0,-0.002,0.237,-0.024,-0.127,0.1,1.6
63,29,-0.002,0.237,-0.024,-0.127,1,1.0,0.003,0.423,-0.026,-0.221,0.1,1.6
63,30,0.003,0.423,-0.026,-0.221,0,1.0,0.011,0.237,-0.031,-0.132,0.1,1.6
63,31,0.011,0.237,-0.031,-0.132,1,1.0,0.016,0.423,-0.033,-0.227,0.1,1.6
63,32,0.016,0.423,-0.033,-0.227,1,1.0,0.024,0.609,-0.038,-0.321,0.1,1.6
63,33,0.024,0.609,-0.038,-0.321,1,1.0,0.036,0.795,-0.044,-0.416,0.1,1.6
63,34,0.036,0.795,-0.044,-0.416,1,1.0,0.052,0.982,-0.052,-0.512,0.1,1.6
63,35,0.052,0.982,-0.052,-0.512,0,1.0,0.072,0.796,-0.063,-0.426,0.1,1.6
63,36,0.072,0.796,-0.063,-0.426,1,1.0,0.088,0.982,-0.071,-0.523,0.1,1.6
63,37,0.088,0.982,-0.071,-0.523,1,1.0,0.108,1.168,-0.082,-0.621,0.1,1.6
63,38,0.108,1.168,-0.082,-0.621,0,1.0,0.131,0.983,-0.094,-0.538,0.1,1.6
63,39,0.131,0.983,-0.094,-0.538,0,1.0,0.151,0.797,-0.105,-0.457,0.1,1.6
63,40,0.151,0.797,-0.105,-0.457,0,1.0,0.167,0.612,-0.114,-0.376,0.1,1.6
63,41,0.167,0.612,-0.114,-0.376,0,1.0,0.179,0.426,-0.122,-0.296,0.1,1.6
63,42,0.179,0.426,-0.122,-0.296,0,1.0,0.187,0.241,-0.127,-0.218,0.1,1.6
63,43,0.187,0.241,-0.127,-0.218,0,1.0,0.192,0.056,-0.132,-0.14,0.1,1.6
63,44,0.192,0.056,-0.132,-0.14,1,1.0,0.193,0.242,-0.135,-0.243,0.1,1.6
63,45,0.193,0.242,-0.135,-0.243,0,1.0,0.198,0.057,-0.139,-0.166,0.1,1.6
63,46,0.198,0.057,-0.139,-0.166,0,1.0,0.199,-0.129,-0.143,-0.089,0.1,1.6
63,47,0.199,-0.129,-0.143,-0.089,1,1.0,0.197,0.058,-0.145,-0.193,0.1,1.6
63,48,0.197,0.058,-0.145,-0.193,0,1.0,0.198,-0.127,-0.148,-0.117,0.1,1.6
63,49,0.198,-0.127,-0.148,-0.117,1,1.0,0.195,0.059,-0.151,-0.222,0.1,1.6
63,50,0.195,0.059,-0.151,-0.222,1,1.0,0.196,0.246,-0.155,-0.327,0.1,1.6
63,51,0.196,0.246,-0.155,-0.327,0,1.0,0.201,0.061,-0.162,-0.252,0.1,1.6
63,52,0.201,0.061,-0.162,-0.252,0,1.0,0.203,-0.125,-0.167,-0.178,0.1,1.6
63,53,0.203,-0.125,-0.167,-0.178,0,1.0,0.2,-0.31,-0.17,-0.104,0.1,1.6
63,54,0.2,-0.31,-0.17,-0.104,1,1.0,0.194,-0.123,-0.172,-0.211,0.1,1.6
63,55,0.194,-0.123,-0.172,-0.211,0,1.0,0.191,-0.308,-0.177,-0.138,0.1,1.6
63,56,0.191,-0.308,-0.177,-0.138,0,1.0,0.185,-0.493,-0.179,-0.065,0.1,1.6
63,57,0.185,-0.493,-0.179,-0.065,0,1.0,0.175,-0.678,-0.181,0.007,0.1,1.6
63,58,0.175,-0.678,-0.181,0.007,0,1.0,0.162,-0.863,-0.181,0.079,0.1,1.6
63,59,0.162,-0.863,-0.181,0.079,0,1.0,0.145,-1.048,-0.179,0.151,0.1,1.6
63,60,0.145,-1.048,-0.179,0.151,0,1.0,0.124,-1.233,-0.176,0.223,0.1,1.6
