episode,step,s0,s1,s2,s3,a,r,s_0,s_1,s_2,s_3,p0,p1
23,47,-0.199,-0.896,-0.185,-0.008,0,1.0,-0.217,-1.087,-0.185,0.195,0.2125978932043111,0.6111562190979459
23,48,-0.217,-1.087,-0.185,0.195,0,1.0,-0.238,-1.278,-0.181,0.399,0.2125978932043111,0.6111562190979459
23,49,-0.238,-1.278,-0.181,0.399,0,1.0,-0.264,-1.469,-0.173,0.604,0.2125978932043111,0.6111562190979459
23,50,-0.264,-1.469,-0.173,0.604,1,1.0,-0.293,-1.274,-0.161,0.3,0.2125978932043111,0.6111562190979459
23,51,-0.293,-1.274,-0.161,0.3,0,1.0,-0.319,-1.465,-0.155,0.511,0.2125978932043111,0.6111562190979459
23,52,-0.319,-1.465,-0.155,0.511,0,1.0,-0.348,-1.657,-0.145,0.725,0.2125978932043111,0.6111562190979459
23,53,-0.348,-1.657,-0.145,0.725,1,1.0,-0.381,-1.462,-0.13,0.427,0.2125978932043111,0.6111562190979459
23,54,-0.381,-1.462,-0.13,0.427,0,1.0,-0.41,-1.653,-0.122,0.649,0.2125978932043111,0.6111562190979459
23,55,-0.41,-1.653,-0.122,0.649,1,1.0,-0.444,-1.458,-0.109,0.356,0.2125978932043111,0.6111562190979459
23,56,-0.444,-1.458,-0.109,0.356,0,1.0,-0.473,-1.651,-0.102,0.585,0.2125978932043111,0.6111562190979459
23,57,-0.473,-1.651,-0.102,0.585,1,1.0,-0.506,-1.456,-0.09,0.297,0.2125978932043111,0.6111562190979459
23,58,-0.506,-1.456,-0.09,0.297,0,1.0,-0.535,-1.648,-0.084,0.532,0.2125978932043111,0.6111562190979459
23,59,-0.535,-1.648,-0.084,0.532,0,1.0,-0.568,-1.841,-0.073,0.768,0.2125978932043111,0.6111562190979459
23,60,-0.568,-1.841,-0.073,0.768,1,1.0,-0.605,-1.646,-0.058,0.487,0.2125978932043111,0.6111562190979459
23,61,-0.605,-1.646,-0.058,0.487,0,1.0,-0.638,-1.839,-0.048,0.731,0.2125978932043111,0.6111562190979459
23,62,-0.638,-1.839,-0.048,0.731,1,1.0,-0.674,-1.645,-0.034,0.457,0.2125978932043111,0.6111562190979459
23,63,-0.674,-1.645,-0.034,0.457,1,1.0,-0.707,-1.451,-0.025,0.187,0.2125978932043111,0.6111562190979459
23,64,-0.707,-1.451,-0.025,0.187,0,1.0,-0.736,-1.644,-0.021,0.441,0.2125978932043111,0.6111562190979459
23,65,-0.736,-1.644,-0.021,0.441,1,1.0,-0.769,-1.45,-0.012,0.174,0.2125978932043111,0.6111562190979459
23,66,-0.769,-1.45,-0.012,0.174,1,1.0,-0.798,-1.256,-0.008,-0.09,0.2125978932043111,0.6111562190979459
23,67,-0.798,-1.256,-0.008,-0.09,1,1.0,-0.823,-1.063,-0.01,-0.353,0.2125978932043111,0.6111562190979459
23,68,-0.823,-1.063,-0.01,-0.353,1,1.0,-0.845,-0.869,-0.017,-0.617,0.2125978932043111,0.6111562190979459
23,69,-0.845,-0.869,-0.017,-0.617,1,1.0,-0.862,-0.675,-0.03,-0.883,0.2125978932043111,0.6111562190979459
23,70,-0.862,-0.675,-0.03,-0.883,0,1.0,-0.875,-0.868,-0.047,-0.63,0.2125978932043111,0.6111562190979459
23,71,-0.875,-0.868,-0.047,-0.63,0,1.0,-0.893,-1.061,-0.06,-0.383,0.2125978932043111,0.6111562190979459
23,72,-0.893,-1.061,-0.06,-0.383,1,1.0,-0.914,-0.867,-0.068,-0.66,0.2125978932043111,0.6111562190979459
23,73,-0.914,-0.867,-0.068,-0.66,1,1.0,-0.931,-0.672,-0.081,-0.939,0.2125978932043111,0.6111562190979459
23,74,-0.931,-0.672,-0.081,-0.939,1,1.0,-0.945,-0.478,-0.1,-1.222,0.2125978932043111,0.6111562190979459
23,75,-0.945,-0.478,-0.1,-1.222,1,1.0,-0.954,-0.283,-0.124,-1.509,0.2125978932043111,0.6111562190979459
23,76,-0.954,-0.283,-0.124,-1.509,0,1.0,-0.96,-0.475,-0.154,-1.285,0.2125978932043111,0.6111562190979459
23,77,-0.96,-0.475,-0.154,-1.285,1,1.0,-0.969,-0.28,-0.18,-1.584,0.2125978932043111,0.6111562190979459
23,78,-0.969,-0.28,-0.18,-1.584,1,1.0,-0.975,-0.085,-0.212,-1.889,0.2125978932043111,0.6111562190979459
24,0,-0.017,-0.009,0.007,0.001,0,1.0,-0.017,-0.205,0.007,0.313,0.381115827959413,0.5947037963670837
24,1,-0.017,-0.205,0.007,0.313,1,1.0,-0.021,-0.01,0.014,0.006,0.381115827959413,0.5947037963670837
24,2,-0.021,-0.01,0.014,0.006,1,1.0,-0.021,0.186,0.014,-0.3,0.381115827959413,0.5947037963670837
24,3,-0.021,0.186,0.014,-0.3,0,1.0,-0.018,-0.01,0.008,0.015,0.381115827959413,0.5947037963670837
24,4,-0.018,-0.01,0.008,0.015,0,1.0,-0.018,-0.206,0.008,0.327,0.381115827959413,0.5947037963670837
24,5,-0.018,-0.206,0.008,0.327,0,1.0,-0.022,-0.402,0.015,0.64,0.381115827959413,0.5947037963670837
24,6,-0.022,-0.402,0.015,0.64,0,1.0,-0.03,-0.598,0.028,0.954,0.381115827959413,0.5947037963670837
24,7,-0.03,-0.598,0.028,0.954,1,1.0,-0.042,-0.403,0.047,0.654,0.381115827959413,0.5947037963670837
24,8,-0.042,-0.403,0.047,0.654,1,1.0,-0.05,-0.208,0.06,0.36,0.381115827959413,0.5947037963670837
24,9,-0.05,-0.208,0.06,0.36,1,1.0,-0.054,-0.013,0.067,0.071,0.381115827959413,0.5947037963670837
24,10,-0.054,-0.013,0.067,0.071,0,1.0,-0.055,-0.21,0.068,0.402,0.381115827959413,0.5947037963670837
24,11,-0.055,-0.21,0.068,0.402,1,1.0,-0.059,-0.015,0.076,0.116,0.381115827959413,0.5947037963670837
24,12,-0.059,-0.015,0.076,0.116,1,1.0,-0.059,0.18,0.079,-0.167,0.381115827959413,0.5947037963670837
24,13,-0.059,0.18,0.079,-0.167,1,1.0,-0.055,0.375,0.075,-0.449,0.381115827959413,0.5947037963670837
24,14,-0.055,0.375,0.075,-0.449,0,1.0,-0.048,0.178,0.066,-0.115,0.381115827959413,0.5947037963670837
24,15,-0.048,0.178,0.066,-0.115,0,1.0,-0.044,-0.019,0.064,0.216,0.381115827959413,0.5947037963670837
24,16,-0.044,-0.019,0.064,0.216,0,1.0,-0.045,-0.216,0.068,0.546,0.381115827959413,0.5947037963670837
24,17,-0.045,-0.216,0.068,0.546,0,1.0,-0.049,-0.413,0.079,0.877,0.381115827959413,0.5947037963670837
24,18,-0.049,-0.413,0.079,0.877,0,1.0,-0.057,-0.61,0.097,1.211,0.381115827959413,0.5947037963670837
24,19,-0.057,-0.61,0.097,1.211,1,1.0,-0.07,-0.415,0.121,0.936,0.381115827959413,0.5947037963670837
24,20,-0.07,-0.415,0.121,0.936,0,1.0,-0.078,-0.613,0.14,1.282,0.381115827959413,0.5947037963670837
24,21,-0.078,-0.613,0.14,1.282,0,1.0,-0.09,-0.81,0.165,1.633,0.381115827959413,0.5947037963670837
24,22,-0.09,-0.81,0.165,1.633,0,1.0,-0.106,-1.007,0.198,1.989,0.381115827959413,0.5947037963670837
24,23,-0.106,-1.007,0.198,1.989,1,1.0,-0.126,-0.814,0.238,1.753,0.381115827959413,0.5947037963670837
25,0,-0.034,-0.05,-0.028,-0.013,0,1.0,-0.035,-0.255,-0.029,0.489,0.5173094938064725,0.406281554379609
25,1,-0.035,-0.255,-0.029,0.489,0,1.0,-0.04,-0.459,-0.019,0.991,0.5173094938064725,0.406281554379609
25,2,-0.04,-0.459,-0.019,0.991,1,1.0,-0.049,-0.253,0.001,0.462,0.5173094938064725,0.406281554379609
25,3,-0.049,-0.253,0.001,0.462,1,1.0,-0.054,-0.048,0.01,-0.056,0.5173094938064725,0.406281554379609
25,4,-0.054,-0.048,0.01,-0.056,0,1.0,-0.055,-0.254,0.009,0.469,0.5173094938064725,0.406281554379609
25,5,-0.055,-0.254,0.009,0.469,0,1.0,-0.06,-0.459,0.019,0.992,0.5173094938064725,0.406281554379609
25,6,-0.06,-0.459,0.019,0.992,0,1.0,-0.069,-0.665,0.038,1.521,0.5173094938064725,0.406281554379609
25,7,-0.069,-0.665,0.038,1.521,1,1.0,-0.083,-0.461,0.069,1.024,0.5173094938064725,0.406281554379609
25,8,-0.083,-0.461,0.069,1.024,1,1.0,-0.092,-0.257,0.089,0.546,0.5173094938064725,0.406281554379609
25,9,-0.092,-0.257,0.089,0.546,0,1.0,-0.097,-0.464,0.1,1.11,0.5173094938064725,0.406281554379609
25,10,-0.097,-0.464,0.1,1.11,0,1.0,-0.106,-0.672,0.122,1.679,0.5173094938064725,0.406281554379609
25,11,-0.106,-0.672,0.122,1.679,0,1.0,-0.12,-0.879,0.156,2.256,0.5173094938064725,0.406281554379609
25,12,-0.12,-0.879,0.156,2.256,1,1.0,-0.137,-0.678,0.201,1.834,0.5173094938064725,0.406281554379609
25,13,-0.137,-0.678,0.201,1.834,0,1.0,-0.151,-0.886,0.238,2.439,0.5173094938064725,0.406281554379609
26,0,-0.001,-0.027,-0.043,0.021,0,1.0,-0.001,-0.218,-0.043,0.239,0.23537912420854115,0.7095048192803978
26,1,-0.001,-0.218,-0.043,0.239,0,1.0,-0.006,-0.41,-0.038,0.457,0.23537912420854115,0.7095048192803978
26,2,-0.006,-0.41,-0.038,0.457,0,1.0,-0.014,-0.602,-0.029,0.677,0.23537912420854115,0.7095048192803978
26,3,-0.014,-0.602,-0.029,0.677,1,1.0,-0.026,-0.409,-0.015,0.441,0.23537912420854115,0.7095048192803978
26,4,-0.026,-0.409,-0.015,0.441,1,1.0,-0.034,-0.217,-0.007,0.208,0.23537912420854115,0.7095048192803978
26,5,-0.034,-0.217,-0.007,0.208,1,1.0,-0.038,-0.025,-0.002,-0.022,0.23537912420854115,0.7095048192803978
26,6,-0.038,-0.025,-0.002,-0.022,1,1.0,-0.039,0.168,-0.003,-0.252,0.23537912420854115,0.7095048192803978
26,7,-0.039,0.168,-0.003,-0.252,0,1.0,-0.036,-0.025,-0.008,-0.024,0.23537912420854115,0.7095048192803978
26,8,-0.036,-0.025,-0.008,-0.024,0,1.0,-0.036,-0.217,-0.008,0.203,0.23537912420854115,0.7095048192803978
26,9,-0.036,-0.217,-0.008,0.203,1,1.0,-0.04,-0.024,-0.004,-0.028,0.23537912420854115,0.7095048192803978
26,10,-0.04,-0.024,-0.004,-0.028,1,1.0,-0.041,0.168,-0.005,-0.258,0.23537912420854115,0.7095048192803978
26,11,-0.041,0.168,-0.005,-0.258,0,1.0,-0.038,-0.024,-0.01,-0.03,0.23537912420854115,0.7095048192803978
26,12,-0.038,-0.024,-0.01,-0.03,0,1.0,-0.038,-0.216,-0.011,0.196,0.23537912420854115,0.7095048192803978
26,13,-0.038,-0.216,-0.011,0.196,0,1.0,-0.042,-0.408,-0.007,0.423,0.23537912420854115,0.7095048192803978
26,14,-0.042,-0.408,-0.007,0.423,0,1.0,-0.051,-0.601,0.002,0.65,0.23537912420854115,0.7095048192803978
26,15,-0.051,-0.601,0.002,0.65,1,1.0,-0.063,-0.408,0.015,0.422,0.23537912420854115,0.7095048192803978
26,16,-0.063,-0.408,0.015,0.422,1,1.0,-0.071,-0.216,0.023,0.196,0.23537912420854115,0.7095048192803978
26,17,-0.071,-0.216,0.023,0.196,1,1.0,-0.075,-0.024,0.027,-0.027,0.23537912420854115,0.7095048192803978
26,18,-0.075,-0.024,0.027,-0.027,0,1.0,-0.076,-0.217,0.027,0.209,0.23537912420854115,0.7095048192803978
26,19,-0.076,-0.217,0.027,0.209,0,1.0,-0.08,-0.409,0.031,0.444,0.23537912420854115,0.7095048192803978
26,20,-0.08,-0.409,0.031,0.444,0,1.0,-0.088,-0.602,0.04,0.681,0.23537912420854115,0.7095048192803978
26,21,-0.088,-0.602,0.04,0.681,0,1.0,-0.1,-0.795,0.053,0.919,0.23537912420854115,0.7095048192803978
26,22,-0.1,-0.795,0.053,0.919,0,1.0,-0.116,-0.987,0.072,1.161,0.23537912420854115,0.7095048192803978
26,23,-0.116,-0.987,0.072,1.161,1,1.0,-0.136,-0.796,0.095,0.95,0.23537912420854115,0.7095048192803978
26,24,-0.136,-0.796,0.095,0.95,1,1.0,-0.152,-0.605,0.114,0.746,0.23537912420854115,0.7095048192803978
26,25,-0.152,-0.605,0.114,0.746,0,1.0,-0.164,-0.798,0.129,1.001,0.23537912420854115,0.7095048192803978
26,26,-0.164,-0.798,0.129,1.001,0,1.0,-0.18,-0.991,0.149,1.258,0.23537912420854115,0.7095048192803978
26,27,-0.18,-0.991,0.149,1.258,1,1.0,-0.2,-0.801,0.174,1.069,0.23537912420854115,0.7095048192803978
26,28,-0.2,-0.801,0.174,1.069,1,1.0,-0.216,-0.611,0.195,0.887,0.23537912420854115,0.7095048192803978
26,29,-0.216,-0.611,0.195,0.887,1,1.0,-0.228,-0.421,0.213,0.712,0.23537912420854115,0.7095048192803978
27,0,0.02,-0.019,-0.038,-0.018,0,1.0,0.019,-0.21,-0.038,0.188,0.31971795534728736,0.8108021737171857
27,1,0.019,-0.21,-0.038,0.188,1,1.0,0.015,-0.018,-0.034,-0.035,0.31971795534728736,0.8108021737171857
27,2,0.015,-0.018,-0.034,-0.035,0,1.0,0.015,-0.209,-0.035,0.172,0.31971795534728736,0.8108021737171857
27,3,0.015,-0.209,-0.035,0.172,1,1.0,0.011,-0.017,-0.032,-0.051,0.31971795534728736,0.8108021737171857
27,4,0.011,-0.017,-0.032,-0.051,1,1.0,0.01,0.175,-0.033,-0.274,0.31971795534728736,0.8108021737171857
27,5,0.01,0.175,-0.033,-0.274,1,1.0,0.014,0.367,-0.038,-0.496,0.31971795534728736,0.8108021737171857
27,6,0.014,0.367,-0.038,-0.496,0,1.0,0.021,0.176,-0.048,-0.29,0.31971795534728736,0.8108021737171857
27,7,0.021,0.176,-0.048,-0.29,1,1.0,0.025,0.368,-0.054,-0.516,0.31971795534728736,0.8108021737171857
27,8,0.025,0.368,-0.054,-0.516,1,1.0,0.032,0.56,-0.064,-0.743,0.31971795534728736,0.8108021737171857
27,9,0.032,0.56,-0.064,-0.743,0,1.0,0.043,0.369,-0.079,-0.544,0.31971795534728736,0.8108021737171857
27,10,0.043,0.369,-0.079,-0.544,0,1.0,0.051,0.178,-0.09,-0.348,0.31971795534728736,0.8108021737171857
27,11,0.051,0.178,-0.09,-0.348,0,1.0,0.054,-0.012,-0.097,-0.155,0.31971795534728736,0.8108021737171857
27,12,0.054,-0.012,-0.097,-0.155,1,1.0,0.054,0.18,-0.1,-0.391,0.31971795534728736,0.8108021737171857
27,13,0.054,0.18,-0.1,-0.391,1,1.0,0.058,0.373,-0.108,-0.627,0.31971795534728736,0.8108021737171857
27,14,0.058,0.373,-0.108,-0.627,0,1.0,0.065,0.182,-0.12,-0.439,0.31971795534728736,0.8108021737171857
27,15,0.065,0.182,-0.12,-0.439,1,1.0,0.069,0.375,-0.129,-0.679,0.31971795534728736,0.8108021737171857
27,16,0.069,0.375,-0.129,-0.679,0,1.0,0.076,0.185,-0.143,-0.497,0.31971795534728736,0.8108021737171857
27,17,0.076,0.185,-0.143,-0.497,0,1.0,0.08,-0.005,-0.153,-0.318,0.31971795534728736,0.8108021737171857
27,18,0.08,-0.005,-0.153,-0.318,1,1.0,0.08,0.188,-0.159,-0.564,0.31971795534728736,0.8108021737171857
27,19,0.08,0.188,-0.159,-0.564,1,1.0,0.083,0.381,-0.17,-0.811,0.31971795534728736,0.8108021737171857
27,20,0.083,0.381,-0.17,-0.811,0,1.0,0.091,0.191,-0.187,-0.64,0.31971795534728736,0.8108021737171857
27,21,0.091,0.191,-0.187,-0.64,1,1.0,0.095,0.384,-0.199,-0.892,0.31971795534728736,0.8108021737171857
27,22,0.095,0.384,-0.199,-0.892,1,1.0,0.103,0.577,-0.217,-1.145,0.31971795534728736,0.8108021737171857
28,0,0.035,0.038,0.027,-0.047,0,1.0,0.036,-0.16,0.026,0.318,0.2666237267515536,0.4700585288148321
28,1,0.036,-0.16,0.026,0.318,1,1.0,0.033,0.038,0.032,-0.027,0.2666237267515536,0.4700585288148321
28,2,0.033,0.038,0.032,-0.027,0,1.0,0.034,-0.161,0.031,0.34,0.2666237267515536,0.4700585288148321
28,3,0.034,-0.161,0.031,0.34,0,1.0,0.03,-0.359,0.038,0.706,0.2666237267515536,0.4700585288148321
28,4,0.03,-0.359,0.038,0.706,0,1.0,0.023,-0.558,0.052,1.075,0.2666237267515536,0.4700585288148321
28,5,0.023,-0.558,0.052,1.075,1,1.0,0.012,-0.361,0.074,0.741,0.2666237267515536,0.4700585288148321
28,6,0.012,-0.361,0.074,0.741,1,1.0,0.005,-0.164,0.089,0.416,0.2666237267515536,0.4700585288148321
28,7,0.005,-0.164,0.089,0.416,0,1.0,0.001,-0.364,0.097,0.802,0.2666237267515536,0.4700585288148321
28,8,0.001,-0.364,0.097,0.802,0,1.0,-0.006,-0.563,0.113,1.191,0.2666237267515536,0.4700585288148321
28,9,-0.006,-0.563,0.113,1.191,0,1.0,-0.017,-0.762,0.137,1.585,0.2666237267515536,0.4700585288148321
28,10,-0.017,-0.762,0.137,1.585,1,1.0,-0.032,-0.567,0.169,1.287,0.2666237267515536,0.4700585288148321
28,11,-0.032,-0.567,0.169,1.287,1,1.0,-0.044,-0.372,0.194,1.002,0.2666237267515536,0.4700585288148321
28,12,-0.044,-0.372,0.194,1.002,0,1.0,-0.051,-0.572,0.214,1.42,0.2666237267515536,0.4700585288148321
29,0,-0.045,0.001,0.002,-0.023,0,1.0,-0.045,-0.197,0.001,0.327,0.2075516687097948,0.4535288919342104
29,1,-0.045,-0.197,0.001,0.327,1,1.0,-0.049,0.001,0.008,-0.022,0.2075516687097948,0.4535288919342104
29,2,-0.049,0.001,0.008,-0.022,0,1.0,-0.049,-0.197,0.008,0.331,0.2075516687097948,0.4535288919342104
29,3,-0.049,-0.197,0.008,0.331,0,1.0,-0.053,-0.395,0.014,0.684,0.2075516687097948,0.4535288919342104
29,4,-0.053,-0.395,0.014,0.684,0,1.0,-0.061,-0.593,0.028,1.04,0.2075516687097948,0.4535288919342104
29,5,-0.061,-0.593,0.028,1.04,0,1.0,-0.073,-0.791,0.049,1.4,0.2075516687097948,0.4535288919342104
29,6,-0.073,-0.791,0.049,1.4,0,1.0,-0.088,-0.99,0.077,1.768,0.2075516687097948,0.4535288919342104
29,7,-0.088,-0.99,0.077,1.768,0,1.0,-0.108,-1.188,0.112,2.145,0.2075516687097948,0.4535288919342104
29,8,-0.108,-1.188,0.112,2.145,0,1.0,-0.132,-1.387,0.155,2.534,0.2075516687097948,0.4535288919342104
29,9,-0.132,-1.387,0.155,2.534,0,1.0,-0.16,-1.586,0.206,2.935,0.2075516687097948,0.4535288919342104
29,10,-0.16,-1.586,0.206,2.935,1,1.0,-0.191,-1.391,0.264,2.668,0.2075516687097948,0.4535288919342104
30,0,-0.026,-0.007,-0.041,0.009,1,1.0,-0.027,0.188,-0.041,-0.279,0.11652683741944724,0.5352039131431645
30,1,-0.027,0.188,-0.041,-0.279,1,1.0,-0.023,0.383,-0.046,-0.568,0.11652683741944724,0.5352039131431645
30,2,-0.023,0.383,-0.046,-0.568,0,1.0,-0.015,0.189,-0.058,-0.305,0.11652683741944724,0.5352039131431645
30,3,-0.015,0.189,-0.058,-0.305,1,1.0,-0.011,0.384,-0.064,-0.599,0.11652683741944724,0.5352039131431645
30,4,-0.011,0.384,-0.064,-0.599,1,1.0,-0.004,0.579,-0.076,-0.894,0.11652683741944724,0.5352039131431645
30,5,-0.004,0.579,-0.076,-0.894,0,1.0,0.008,0.386,-0.093,-0.64,0.11652683741944724,0.5352039131431645
30,6,0.008,0.386,-0.093,-0.64,0,1.0,0.016,0.193,-0.106,-0.393,0.11652683741944724,0.5352039131431645
30,7,0.016,0.193,-0.106,-0.393,0,1.0,0.019,0.0,-0.114,-0.149,0.11652683741944724,0.5352039131431645
30,8,0.019,0.0,-0.114,-0.149,0,1.0,0.019,-0.193,-0.117,0.091,0.11652683741944724,0.5352039131431645
30,9,0.019,-0.193,-0.117,0.091,1,1.0,0.016,0.003,-0.115,-0.218,0.11652683741944724,0.5352039131431645
30,10,0.016,0.003,-0.115,-0.218,1,1.0,0.016,0.199,-0.12,-0.527,0.11652683741944724,0.5352039131431645
30,11,0.016,0.199,-0.12,-0.527,1,1.0,0.02,0.395,-0.13,-0.837,0.11652683741944724,0.5352039131431645
30,12,0.02,0.395,-0.13,-0.837,1,1.0,0.028,0.591,-0.147,-1.15,0.11652683741944724,0.5352039131431645
30,13,0.028,0.591,-0.147,-1.15,1,1.0,0.039,0.786,-0.17,-1.466,0.11652683741944724,0.5352039131431645
30,14,0.039,0.786,-0.17,-1.466,0,1.0,0.055,0.594,-0.199,-1.244,0.11652683741944724,0.5352039131431645
30,15,0.055,0.594,-0.199,-1.244,1,1.0,0.067,0.79,-0.224,-1.573,0.11652683741944724,0.5352039131431645
31,0,0.04,-0.043,0.017,-0.003,0,1.0,0.039,-0.246,0.017,0.448,0.20253105136732308,0.357238297754249
31,1,0.039,-0.246,0.017,0.448,1,1.0,0.035,-0.044,0.026,0.014,0.20253105136732308,0.357238297754249
31,2,0.035,-0.044,0.026,0.014,1,1.0,0.034,0.157,0.026,-0.416,0.20253105136732308,0.357238297754249
31,3,0.034,0.157,0.026,-0.416,0,1.0,0.037,-0.045,0.018,0.039,0.20253105136732308,0.357238297754249
31,4,0.037,-0.045,0.018,0.039,0,1.0,0.036,-0.247,0.019,0.49,0.20253105136732308,0.357238297754249
31,5,0.036,-0.247,0.019,0.49,1,1.0,0.031,-0.046,0.029,0.057,0.20253105136732308,0.357238297754249
31,6,0.031,-0.046,0.029,0.057,1,1.0,0.03,0.155,0.03,-0.372,0.20253105136732308,0.357238297754249
31,7,0.03,0.155,0.03,-0.372,1,1.0,0.033,0.357,0.022,-0.801,0.20253105136732308,0.357238297754249
31,8,0.033,0.357,0.022,-0.801,0,1.0,0.04,0.154,0.006,-0.347,0.20253105136732308,0.357238297754249
31,9,0.04,0.154,0.006,-0.347,0,1.0,0.043,-0.048,-0.001,0.098,0.20253105136732308,0.357238297754249
31,10,0.043,-0.048,-0.001,0.098,0,1.0,0.042,-0.25,0.001,0.541,0.20253105136732308,0.357238297754249
31,11,0.042,-0.25,0.001,0.541,0,1.0,0.037,-0.452,0.012,0.985,0.20253105136732308,0.357238297754249
31,12,0.037,-0.452,0.012,0.985,1,1.0,0.028,-0.25,0.032,0.548,0.20253105136732308,0.357238297754249
31,13,0.028,-0.25,0.032,0.548,0,1.0,0.023,-0.453,0.043,1.005,0.20253105136732308,0.357238297754249
31,14,0.023,-0.453,0.043,1.005,1,1.0,0.014,-0.252,0.063,0.583,0.20253105136732308,0.357238297754249
31,15,0.014,-0.252,0.063,0.583,1,1.0,0.009,-0.051,0.075,0.172,0.20253105136732308,0.357238297754249
31,16,0.009,-0.051,0.075,0.172,0,1.0,0.008,-0.255,0.078,0.648,0.20253105136732308,0.357238297754249
31,17,0.008,-0.255,0.078,0.648,1,1.0,0.003,-0.054,0.091,0.244,0.20253105136732308,0.357238297754249
31,18,0.003,-0.054,0.091,0.244,1,1.0,0.002,0.145,0.096,-0.153,0.20253105136732308,0.357238297754249
31,19,0.002,0.145,0.096,-0.153,0,1.0,0.005,-0.058,0.093,0.333,0.20253105136732308,0.357238297754249
31,20,0.005,-0.058,0.093,0.333,0,1.0,0.004,-0.262,0.1,0.818,0.20253105136732308,0.357238297754249
31,21,0.004,-0.262,0.1,0.818,1,1.0,-0.001,-0.062,0.116,0.425,0.20253105136732308,0.357238297754249
31,22,-0.001,-0.062,0.116,0.425,0,1.0,-0.003,-0.267,0.124,0.919,0.20253105136732308,0.357238297754249
31,23,-0.003,-0.267,0.124,0.919,1,1.0,-0.008,-0.068,0.143,0.54,0.20253105136732308,0.357238297754249
31,24,-0.008,-0.068,0.143,0.54,0,1.0,-0.009,-0.272,0.154,1.044,0.20253105136732308,0.357238297754249
31,25,-0.009,-0.272,0.154,1.044,0,1.0,-0.015,-0.477,0.174,1.553,0.20253105136732308,0.357238297754249
31,26,-0.015,-0.477,0.174,1.553,1,1.0,-0.024,-0.279,0.206,1.2,0.20253105136732308,0.357238297754249
31,27,-0.024,-0.279,0.206,1.2,0,1.0,-0.03,-0.484,0.23,1.727,0.20253105136732308,0.357238297754249
32,0,-0.034,0.007,-0.012,-0.018,1,1.0,-0.034,0.331,-0.013,-3.147,0.5649567145488387,0.07179646078147398
32,1,-0.034,0.331,-0.013,-3.147,1,1.0,-0.027,0.655,-0.076,-6.276,0.5649567145488387,0.07179646078147398
32,2,-0.027,0.655,-0.076,-6.276,1,1.0,-0.014,0.983,-0.201,-9.551,0.5649567145488387,0.07179646078147398
32,3,-0.014,0.983,-0.201,-9.551,0,1.0,0.006,0.67,-0.392,-6.978,0.5649567145488387,0.07179646078147398
33,0,-0.006,0.007,0.041,-0.025,0,1.0,-0.005,-0.226,0.04,1.103,0.24913054623582184,0.15192920133872279
33,1,-0.005,-0.226,0.04,1.103,0,1.0,-0.01,-0.459,0.062,2.23,0.24913054623582184,0.15192920133872279
33,2,-0.01,-0.459,0.062,2.23,0,1.0,-0.019,-0.693,0.107,3.379,0.24913054623582184,0.15192920133872279
33,3,-0.019,-0.693,0.107,3.379,0,1.0,-0.033,-0.927,0.175,4.569,0.24913054623582184,0.15192920133872279
33,4,-0.033,-0.927,0.175,4.569,0,1.0,-0.052,-1.161,0.266,5.809,0.24913054623582184,0.15192920133872279
34,0,-0.05,0.037,-0.026,0.015,1,1.0,-0.049,0.246,-0.025,-0.573,0.2116904176933263,0.2781477121195577
34,1,-0.049,0.246,-0.025,-0.573,1,1.0,-0.044,0.454,-0.037,-1.162,0.2116904176933263,0.2781477121195577
34,2,-0.044,0.454,-0.037,-1.162,0,1.0,-0.035,0.247,-0.06,-0.612,0.2116904176933263,0.2781477121195577
34,3,-0.035,0.247,-0.06,-0.612,0,1.0,-0.03,0.041,-0.072,-0.078,0.2116904176933263,0.2781477121195577
34,4,-0.03,0.041,-0.072,-0.078,0,1.0,-0.029,-0.164,-0.074,0.449,0.2116904176933263,0.2781477121195577
34,5,-0.029,-0.164,-0.074,0.449,0,1.0,-0.032,-0.37,-0.065,0.974,0.2116904176933263,0.2781477121195577
34,6,-0.032,-0.37,-0.065,0.974,0,1.0,-0.04,-0.576,-0.045,1.506,0.2116904176933263,0.2781477121195577
34,7,-0.04,-0.576,-0.045,1.506,0,1.0,-0.051,-0.783,-0.015,2.05,0.2116904176933263,0.2781477121195577
34,8,-0.051,-0.783,-0.015,2.05,1,1.0,-0.067,-0.574,0.026,1.468,0.2116904176933263,0.2781477121195577
34,9,-0.067,-0.574,0.026,1.468,0,1.0,-0.078,-0.783,0.055,2.056,0.2116904176933263,0.2781477121195577
34,10,-0.078,-0.783,0.055,2.056,1,1.0,-0.094,-0.576,0.096,1.518,0.2116904176933263,0.2781477121195577
34,11,-0.094,-0.576,0.096,1.518,1,1.0,-0.106,-0.371,0.126,1.007,0.2116904176933263,0.2781477121195577
34,12,-0.106,-0.371,0.126,1.007,1,1.0,-0.113,-0.167,0.147,0.517,0.2116904176933263,0.2781477121195577
34,13,-0.113,-0.167,0.147,0.517,1,1.0,-0.116,0.036,0.157,0.042,0.2116904176933263,0.2781477121195577
34,14,-0.116,0.036,0.157,0.042,1,1.0,-0.116,0.239,0.158,-0.425,0.2116904176933263,0.2781477121195577
34,15,-0.116,0.239,0.158,-0.425,0,1.0,-0.111,0.027,0.149,0.235,0.2116904176933263,0.2781477121195577
34,16,-0.111,0.027,0.149,0.235,0,1.0,-0.11,-0.184,0.154,0.891,0.2116904176933263,0.2781477121195577
